dataset,area,sex,ICCC,graph,year,age_group,measure,value_text
CYPC,British Columbia,3,91,L,2023,S,1,<5
CYPC,British Columbia,3,91,L,2023,S,2,5
CYPC,British Columbia,3,91,L,2023,S,5,
CYPC,British Columbia,3,91,L,2023,S,6,1.91
CYPC,British Columbia,3,92,L,2023,B,1,<5
CYPC,British Columbia,3,92,L,2023,B,2,<5
CYPC,British Columbia,3,92,L,2023,B,3,
CYPC,British Columbia,3,92,L,2023,B,4,
CYPC,British Columbia,3,92,L,2023,C,1,<5
CYPC,British Columbia,3,92,L,2023,C,2,<5
CYPC,British Columbia,3,92,L,2023,C,3,
CYPC,British Columbia,3,92,L,2023,C,4,
CYPC,British Columbia,3,92,L,2023,D,1,<5
CYPC,British Columbia,3,92,L,2023,D,2,<5
CYPC,British Columbia,3,92,L,2023,D,3,
CYPC,British Columbia,3,92,L,2023,D,4,
CYPC,British Columbia,3,92,L,2023,E,1,<5
CYPC,British Columbia,3,92,L,2023,E,2,<5
CYPC,British Columbia,3,92,L,2023,E,3,
CYPC,British Columbia,3,92,L,2023,E,4,
CYPC,British Columbia,3,92,L,2023,S,1,<5
CYPC,British Columbia,3,92,L,2023,S,2,<5
CYPC,British Columbia,3,92,L,2023,S,5,
CYPC,British Columbia,3,92,L,2023,S,6,
CYPC,British Columbia,3,93,L,2023,B,1,<5
CYPC,British Columbia,3,93,L,2023,B,2,<5
CYPC,British Columbia,3,93,L,2023,B,3,
CYPC,British Columbia,3,93,L,2023,B,4,
CYPC,British Columbia,3,93,L,2023,C,1,<5
CYPC,British Columbia,3,93,L,2023,C,2,<5
CYPC,British Columbia,3,93,L,2023,C,3,
CYPC,British Columbia,3,93,L,2023,C,4,
CYPC,British Columbia,3,93,L,2023,D,1,<5
CYPC,British Columbia,3,93,L,2023,D,2,<5
CYPC,British Columbia,3,93,L,2023,D,3,
CYPC,British Columbia,3,93,L,2023,D,4,
CYPC,British Columbia,3,93,L,2023,E,1,<5
CYPC,British Columbia,3,93,L,2023,E,2,<5
CYPC,British Columbia,3,93,L,2023,E,3,
CYPC,British Columbia,3,93,L,2023,E,4,
CYPC,British Columbia,3,93,L,2023,S,1,<5
CYPC,British Columbia,3,93,L,2023,S,2,<5
CYPC,British Columbia,3,93,L,2023,S,5,
CYPC,British Columbia,3,93,L,2023,S,6,
CYPC,British Columbia,3,94,L,2023,B,1,<5
CYPC,British Columbia,3,94,L,2023,B,2,<5
CYPC,British Columbia,3,94,L,2023,B,3,
CYPC,British Columbia,3,94,L,2023,B,4,
CYPC,British Columbia,3,94,L,2023,C,1,<5
CYPC,British Columbia,3,94,L,2023,C,2,<5
CYPC,British Columbia,3,94,L,2023,C,3,
CYPC,British Columbia,3,94,L,2023,C,4,
CYPC,British Columbia,3,94,L,2023,D,1,<5
CYPC,British Columbia,3,94,L,2023,D,2,<5
CYPC,British Columbia,3,94,L,2023,D,3,
CYPC,British Columbia,3,94,L,2023,D,4,
CYPC,British Columbia,3,94,L,2023,E,1,<5
CYPC,British Columbia,3,94,L,2023,E,2,<5
CYPC,British Columbia,3,94,L,2023,E,3,
CYPC,British Columbia,3,94,L,2023,E,4,
CYPC,British Columbia,3,94,L,2023,S,1,<5
CYPC,British Columbia,3,94,L,2023,S,2,10
CYPC,British Columbia,3,94,L,2023,S,5,
CYPC,British Columbia,3,94,L,2023,S,6,1.89
CYPC,British Columbia,3,95,L,2023,B,1,<5
CYPC,British Columbia,3,95,L,2023,B,2,<5
CYPC,British Columbia,3,95,L,2023,B,3,
CYPC,British Columbia,3,95,L,2023,B,4,
CYPC,British Columbia,3,95,L,2023,C,1,<5
CYPC,British Columbia,3,95,L,2023,C,2,<5
CYPC,British Columbia,3,95,L,2023,C,3,
CYPC,British Columbia,3,95,L,2023,C,4,
CYPC,British Columbia,3,95,L,2023,D,1,<5
CYPC,British Columbia,3,95,L,2023,D,2,<5
CYPC,British Columbia,3,95,L,2023,D,3,
CYPC,British Columbia,3,95,L,2023,D,4,
CYPC,British Columbia,3,95,L,2023,E,1,<5
CYPC,British Columbia,3,95,L,2023,E,2,<5
CYPC,British Columbia,3,95,L,2023,E,3,
CYPC,British Columbia,3,95,L,2023,E,4,
CYPC,British Columbia,3,95,L,2023,S,1,<5
CYPC,British Columbia,3,95,L,2023,S,2,<5
CYPC,British Columbia,3,95,L,2023,S,5,
CYPC,British Columbia,3,95,L,2023,S,6,
CYPC,British Columbia,3,100,L,2023,B,1,<5
CYPC,British Columbia,3,100,L,2023,B,2,<5
CYPC,British Columbia,3,100,L,2023,B,3,
CYPC,British Columbia,3,100,L,2023,B,4,
CYPC,British Columbia,3,100,L,2023,C,1,<5
CYPC,British Columbia,3,100,L,2023,C,2,<5
CYPC,British Columbia,3,100,L,2023,C,3,
CYPC,British Columbia,3,100,L,2023,C,4,
CYPC,British Columbia,3,100,L,2023,D,1,<5
CYPC,British Columbia,3,100,L,2023,D,2,<5
CYPC,British Columbia,3,100,L,2023,D,3,
CYPC,British Columbia,3,100,L,2023,D,4,
CYPC,British Columbia,3,100,L,2023,E,1,<5
CYPC,British Columbia,3,100,L,2023,E,2,10
CYPC,British Columbia,3,100,L,2023,E,3,
CYPC,British Columbia,3,100,L,2023,E,4,7.72
CYPC,British Columbia,3,100,L,2023,S,1,<5
CYPC,British Columbia,3,100,L,2023,S,2,15
CYPC,British Columbia,3,100,L,2023,S,5,
CYPC,British Columbia,3,100,L,2023,S,6,4.07
CYPC,British Columbia,3,101,L,2023,B,1,<5
CYPC,British Columbia,3,101,L,2023,B,2,<5
CYPC,British Columbia,3,101,L,2023,B,3,
CYPC,British Columbia,3,101,L,2023,B,4,
CYPC,British Columbia,3,101,L,2023,C,1,<5
CYPC,British Columbia,3,101,L,2023,C,2,<5
CYPC,British Columbia,3,101,L,2023,C,3,
CYPC,British Columbia,3,101,L,2023,C,4,
CYPC,British Columbia,3,101,L,2023,D,1,<5
CYPC,British Columbia,3,101,L,2023,D,2,<5
CYPC,British Columbia,3,101,L,2023,D,3,
CYPC,British Columbia,3,101,L,2023,D,4,
CYPC,British Columbia,3,101,L,2023,E,1,<5
CYPC,British Columbia,3,101,L,2023,E,2,5
CYPC,British Columbia,3,101,L,2023,E,3,
CYPC,British Columbia,3,101,L,2023,E,4,3.86
CYPC,British Columbia,3,101,L,2023,S,1,<5
CYPC,British Columbia,3,101,L,2023,S,2,10
CYPC,British Columbia,3,101,L,2023,S,5,
CYPC,British Columbia,3,101,L,2023,S,6,2.15
CYPC,British Columbia,3,102,L,2023,B,1,<5
CYPC,British Columbia,3,102,L,2023,B,2,<5
CYPC,British Columbia,3,102,L,2023,B,3,
CYPC,British Columbia,3,102,L,2023,B,4,
CYPC,British Columbia,3,102,L,2023,C,1,<5
CYPC,British Columbia,3,102,L,2023,C,2,<5
CYPC,British Columbia,3,102,L,2023,C,3,
CYPC,British Columbia,3,102,L,2023,C,4,
CYPC,British Columbia,3,102,L,2023,D,1,<5
CYPC,British Columbia,3,102,L,2023,D,2,<5
CYPC,British Columbia,3,102,L,2023,D,3,
CYPC,British Columbia,3,102,L,2023,D,4,
CYPC,British Columbia,3,102,L,2023,E,1,<5
CYPC,British Columbia,3,102,L,2023,E,2,<5
CYPC,British Columbia,3,102,L,2023,E,3,
CYPC,British Columbia,3,102,L,2023,E,4,
CYPC,British Columbia,3,102,L,2023,S,1,<5
CYPC,British Columbia,3,102,L,2023,S,2,<5
CYPC,British Columbia,3,102,L,2023,S,5,
CYPC,British Columbia,3,102,L,2023,S,6,
CYPC,British Columbia,3,103,L,2023,B,1,<5
CYPC,British Columbia,3,103,L,2023,B,2,<5
CYPC,British Columbia,3,103,L,2023,B,3,
CYPC,British Columbia,3,103,L,2023,B,4,
CYPC,British Columbia,3,103,L,2023,C,1,<5
CYPC,British Columbia,3,103,L,2023,C,2,<5
CYPC,British Columbia,3,103,L,2023,C,3,
CYPC,British Columbia,3,103,L,2023,C,4,
CYPC,British Columbia,3,103,L,2023,D,1,<5
CYPC,British Columbia,3,103,L,2023,D,2,<5
CYPC,British Columbia,3,103,L,2023,D,3,
CYPC,British Columbia,3,103,L,2023,D,4,
CYPC,British Columbia,3,103,L,2023,E,1,<5
CYPC,British Columbia,3,103,L,2023,E,2,<5
CYPC,British Columbia,3,103,L,2023,E,3,
CYPC,British Columbia,3,103,L,2023,E,4,
CYPC,British Columbia,3,103,L,2023,S,1,<5
CYPC,British Columbia,3,103,L,2023,S,2,<5
CYPC,British Columbia,3,103,L,2023,S,5,
CYPC,British Columbia,3,103,L,2023,S,6,
CYPC,British Columbia,3,104,L,2023,B,1,<5
CYPC,British Columbia,3,104,L,2023,B,2,<5
CYPC,British Columbia,3,104,L,2023,B,3,
CYPC,British Columbia,3,104,L,2023,B,4,
CYPC,British Columbia,3,104,L,2023,C,1,<5
CYPC,British Columbia,3,104,L,2023,C,2,<5
CYPC,British Columbia,3,104,L,2023,C,3,
CYPC,British Columbia,3,104,L,2023,C,4,
CYPC,British Columbia,3,104,L,2023,D,1,<5
CYPC,British Columbia,3,104,L,2023,D,2,<5
CYPC,British Columbia,3,104,L,2023,D,3,
CYPC,British Columbia,3,104,L,2023,D,4,
CYPC,British Columbia,3,104,L,2023,E,1,<5
CYPC,British Columbia,3,104,L,2023,E,2,<5
CYPC,British Columbia,3,104,L,2023,E,3,
CYPC,British Columbia,3,104,L,2023,E,4,
CYPC,British Columbia,3,104,L,2023,S,1,<5
CYPC,British Columbia,3,104,L,2023,S,2,<5
CYPC,British Columbia,3,104,L,2023,S,5,
CYPC,British Columbia,3,104,L,2023,S,6,
CYPC,British Columbia,3,105,L,2023,B,1,<5
CYPC,British Columbia,3,105,L,2023,B,2,<5
CYPC,British Columbia,3,105,L,2023,B,3,
CYPC,British Columbia,3,105,L,2023,B,4,
CYPC,British Columbia,3,105,L,2023,C,1,<5
CYPC,British Columbia,3,105,L,2023,C,2,<5
CYPC,British Columbia,3,105,L,2023,C,3,
CYPC,British Columbia,3,105,L,2023,C,4,
CYPC,British Columbia,3,105,L,2023,D,1,<5
CYPC,British Columbia,3,105,L,2023,D,2,<5
CYPC,British Columbia,3,105,L,2023,D,3,
CYPC,British Columbia,3,105,L,2023,D,4,
CYPC,British Columbia,3,105,L,2023,E,1,<5
CYPC,British Columbia,3,105,L,2023,E,2,<5
CYPC,British Columbia,3,105,L,2023,E,3,
CYPC,British Columbia,3,105,L,2023,E,4,
CYPC,British Columbia,3,105,L,2023,S,1,<5
CYPC,British Columbia,3,105,L,2023,S,2,<5
CYPC,British Columbia,3,105,L,2023,S,5,
CYPC,British Columbia,3,105,L,2023,S,6,
CYPC,British Columbia,3,110,L,2023,B,1,<5
CYPC,British Columbia,3,110,L,2023,B,2,<5
CYPC,British Columbia,3,110,L,2023,B,3,
CYPC,British Columbia,3,110,L,2023,B,4,
CYPC,British Columbia,3,110,L,2023,C,1,<5
CYPC,British Columbia,3,110,L,2023,C,2,<5
CYPC,British Columbia,3,110,L,2023,C,3,
CYPC,British Columbia,3,110,L,2023,C,4,
CYPC,British Columbia,3,110,L,2023,D,1,<5
CYPC,British Columbia,3,110,L,2023,D,2,<5
CYPC,British Columbia,3,110,L,2023,D,3,
CYPC,British Columbia,3,110,L,2023,D,4,
CYPC,British Columbia,3,110,L,2023,E,1,<5
CYPC,British Columbia,3,110,L,2023,E,2,10
CYPC,British Columbia,3,110,L,2023,E,3,
CYPC,British Columbia,3,110,L,2023,E,4,7.72
CYPC,British Columbia,3,110,L,2023,S,1,<5
CYPC,British Columbia,3,110,L,2023,S,2,10
CYPC,British Columbia,3,110,L,2023,S,5,
CYPC,British Columbia,3,110,L,2023,S,6,3.23
CYPC,British Columbia,3,111,L,2023,B,1,<5
CYPC,British Columbia,3,111,L,2023,B,2,<5
CYPC,British Columbia,3,111,L,2023,B,3,
CYPC,British Columbia,3,111,L,2023,B,4,
CYPC,British Columbia,3,111,L,2023,C,1,<5
CYPC,British Columbia,3,111,L,2023,C,2,<5
CYPC,British Columbia,3,111,L,2023,C,3,
CYPC,British Columbia,3,111,L,2023,C,4,
CYPC,British Columbia,3,111,L,2023,D,1,<5
CYPC,British Columbia,3,111,L,2023,D,2,<5
CYPC,British Columbia,3,111,L,2023,D,3,
CYPC,British Columbia,3,111,L,2023,D,4,
CYPC,British Columbia,3,111,L,2023,E,1,<5
CYPC,British Columbia,3,111,L,2023,E,2,<5
CYPC,British Columbia,3,111,L,2023,E,3,
CYPC,British Columbia,3,111,L,2023,E,4,
CYPC,British Columbia,3,111,L,2023,S,1,<5
CYPC,British Columbia,3,111,L,2023,S,2,<5
CYPC,British Columbia,3,111,L,2023,S,5,
CYPC,British Columbia,3,111,L,2023,S,6,
CYPC,British Columbia,3,112,L,2023,B,1,<5
CYPC,British Columbia,3,112,L,2023,B,2,<5
CYPC,British Columbia,3,112,L,2023,B,3,
CYPC,British Columbia,3,112,L,2023,B,4,
CYPC,British Columbia,3,112,L,2023,C,1,<5
CYPC,British Columbia,3,112,L,2023,C,2,<5
CYPC,British Columbia,3,112,L,2023,C,3,
CYPC,British Columbia,3,112,L,2023,C,4,
CYPC,British Columbia,3,112,L,2023,D,1,<5
CYPC,British Columbia,3,112,L,2023,D,2,<5
CYPC,British Columbia,3,112,L,2023,D,3,
CYPC,British Columbia,3,112,L,2023,D,4,
CYPC,British Columbia,3,112,L,2023,E,1,<5
CYPC,British Columbia,3,112,L,2023,E,2,<5
CYPC,British Columbia,3,112,L,2023,E,3,
CYPC,British Columbia,3,112,L,2023,E,4,
CYPC,British Columbia,3,112,L,2023,S,1,<5
CYPC,British Columbia,3,112,L,2023,S,2,<5
CYPC,British Columbia,3,112,L,2023,S,5,
CYPC,British Columbia,3,112,L,2023,S,6,
CYPC,British Columbia,3,113,L,2023,B,1,<5
CYPC,British Columbia,3,113,L,2023,B,2,<5
CYPC,British Columbia,3,113,L,2023,B,3,
CYPC,British Columbia,3,113,L,2023,B,4,
CYPC,British Columbia,3,113,L,2023,C,1,<5
CYPC,British Columbia,3,113,L,2023,C,2,<5
CYPC,British Columbia,3,113,L,2023,C,3,
CYPC,British Columbia,3,113,L,2023,C,4,
CYPC,British Columbia,3,113,L,2023,D,1,<5
CYPC,British Columbia,3,113,L,2023,D,2,<5
CYPC,British Columbia,3,113,L,2023,D,3,
CYPC,British Columbia,3,113,L,2023,D,4,
CYPC,British Columbia,3,113,L,2023,E,1,<5
CYPC,British Columbia,3,113,L,2023,E,2,<5
CYPC,British Columbia,3,113,L,2023,E,3,
CYPC,British Columbia,3,113,L,2023,E,4,
CYPC,British Columbia,3,113,L,2023,S,1,<5
CYPC,British Columbia,3,113,L,2023,S,2,<5
CYPC,British Columbia,3,113,L,2023,S,5,
CYPC,British Columbia,3,113,L,2023,S,6,
CYPC,British Columbia,3,114,L,2023,B,1,<5
CYPC,British Columbia,3,114,L,2023,B,2,<5
CYPC,British Columbia,3,114,L,2023,B,3,
CYPC,British Columbia,3,114,L,2023,B,4,
CYPC,British Columbia,3,114,L,2023,C,1,<5
CYPC,British Columbia,3,114,L,2023,C,2,<5
CYPC,British Columbia,3,114,L,2023,C,3,
CYPC,British Columbia,3,114,L,2023,C,4,
CYPC,British Columbia,3,114,L,2023,D,1,<5
CYPC,British Columbia,3,114,L,2023,D,2,<5
CYPC,British Columbia,3,114,L,2023,D,3,
CYPC,British Columbia,3,114,L,2023,D,4,
CYPC,British Columbia,3,114,L,2023,E,1,<5
CYPC,British Columbia,3,114,L,2023,E,2,<5
CYPC,British Columbia,3,114,L,2023,E,3,
CYPC,British Columbia,3,114,L,2023,E,4,
CYPC,British Columbia,3,114,L,2023,S,1,<5
CYPC,British Columbia,3,114,L,2023,S,2,<5
CYPC,British Columbia,3,114,L,2023,S,5,
CYPC,British Columbia,3,114,L,2023,S,6,
CYPC,British Columbia,3,115,L,2023,B,1,<5
CYPC,British Columbia,3,115,L,2023,B,2,<5
CYPC,British Columbia,3,115,L,2023,B,3,
CYPC,British Columbia,3,115,L,2023,B,4,
CYPC,British Columbia,3,115,L,2023,C,1,<5
CYPC,British Columbia,3,115,L,2023,C,2,<5
CYPC,British Columbia,3,115,L,2023,C,3,
CYPC,British Columbia,3,115,L,2023,C,4,
CYPC,British Columbia,3,115,L,2023,D,1,<5
CYPC,British Columbia,3,115,L,2023,D,2,<5
CYPC,British Columbia,3,115,L,2023,D,3,
CYPC,British Columbia,3,115,L,2023,D,4,
CYPC,British Columbia,3,115,L,2023,E,1,<5
CYPC,British Columbia,3,115,L,2023,E,2,<5
CYPC,British Columbia,3,115,L,2023,E,3,
CYPC,British Columbia,3,115,L,2023,E,4,
CYPC,British Columbia,3,115,L,2023,S,1,<5
CYPC,British Columbia,3,115,L,2023,S,2,<5
CYPC,British Columbia,3,115,L,2023,S,5,
CYPC,British Columbia,3,115,L,2023,S,6,
CYPC,British Columbia,3,116,L,2023,B,1,<5
CYPC,British Columbia,3,116,L,2023,B,2,<5
CYPC,British Columbia,3,116,L,2023,B,3,
CYPC,British Columbia,3,116,L,2023,B,4,
CYPC,British Columbia,3,116,L,2023,C,1,<5
CYPC,British Columbia,3,116,L,2023,C,2,<5
CYPC,British Columbia,3,116,L,2023,C,3,
CYPC,British Columbia,3,116,L,2023,C,4,
CYPC,British Columbia,3,116,L,2023,D,1,<5
CYPC,British Columbia,3,116,L,2023,D,2,<5
CYPC,British Columbia,3,116,L,2023,D,3,
CYPC,British Columbia,3,116,L,2023,D,4,
CYPC,British Columbia,3,116,L,2023,E,1,<5
CYPC,British Columbia,3,116,L,2023,E,2,5
CYPC,British Columbia,3,116,L,2023,E,3,
CYPC,British Columbia,3,116,L,2023,E,4,3.86
CYPC,British Columbia,3,116,L,2023,S,1,<5
CYPC,British Columbia,3,116,L,2023,S,2,10
CYPC,British Columbia,3,116,L,2023,S,5,
CYPC,British Columbia,3,116,L,2023,S,6,1.89
CYPC,British Columbia,3,120,L,2023,B,1,<5
CYPC,British Columbia,3,120,L,2023,B,2,<5
CYPC,British Columbia,3,120,L,2023,B,3,
CYPC,British Columbia,3,120,L,2023,B,4,
CYPC,British Columbia,3,120,L,2023,C,1,<5
CYPC,British Columbia,3,120,L,2023,C,2,<5
CYPC,British Columbia,3,120,L,2023,C,3,
CYPC,British Columbia,3,120,L,2023,C,4,
CYPC,British Columbia,3,120,L,2023,D,1,<5
CYPC,British Columbia,3,120,L,2023,D,2,<5
CYPC,British Columbia,3,120,L,2023,D,3,
CYPC,British Columbia,3,120,L,2023,D,4,
CYPC,British Columbia,3,120,L,2023,E,1,<5
CYPC,British Columbia,3,120,L,2023,E,2,<5
CYPC,British Columbia,3,120,L,2023,E,3,
CYPC,British Columbia,3,120,L,2023,E,4,
CYPC,British Columbia,3,120,L,2023,S,1,<5
CYPC,British Columbia,3,120,L,2023,S,2,<5
CYPC,British Columbia,3,120,L,2023,S,5,
CYPC,British Columbia,3,120,L,2023,S,6,
CYPC,British Columbia,3,121,L,2023,B,1,<5
CYPC,British Columbia,3,121,L,2023,B,2,<5
CYPC,British Columbia,3,121,L,2023,B,3,
CYPC,British Columbia,3,121,L,2023,B,4,
CYPC,British Columbia,3,121,L,2023,C,1,<5
CYPC,British Columbia,3,121,L,2023,C,2,<5
CYPC,British Columbia,3,121,L,2023,C,3,
CYPC,British Columbia,3,121,L,2023,C,4,
CYPC,British Columbia,3,121,L,2023,D,1,<5
CYPC,British Columbia,3,121,L,2023,D,2,<5
CYPC,British Columbia,3,121,L,2023,D,3,
CYPC,British Columbia,3,121,L,2023,D,4,
CYPC,British Columbia,3,121,L,2023,E,1,<5
CYPC,British Columbia,3,121,L,2023,E,2,<5
CYPC,British Columbia,3,121,L,2023,E,3,
CYPC,British Columbia,3,121,L,2023,E,4,
CYPC,British Columbia,3,121,L,2023,S,1,<5
CYPC,British Columbia,3,121,L,2023,S,2,<5
CYPC,British Columbia,3,121,L,2023,S,5,
CYPC,British Columbia,3,121,L,2023,S,6,
CYPC,British Columbia,3,122,L,2023,B,1,<5
CYPC,British Columbia,3,122,L,2023,B,2,<5
CYPC,British Columbia,3,122,L,2023,B,3,
CYPC,British Columbia,3,122,L,2023,B,4,
CYPC,British Columbia,3,122,L,2023,C,1,<5
CYPC,British Columbia,3,122,L,2023,C,2,<5
CYPC,British Columbia,3,122,L,2023,C,3,
CYPC,British Columbia,3,122,L,2023,C,4,
CYPC,British Columbia,3,122,L,2023,D,1,<5
CYPC,British Columbia,3,122,L,2023,D,2,<5
CYPC,British Columbia,3,122,L,2023,D,3,
CYPC,British Columbia,3,122,L,2023,D,4,
CYPC,British Columbia,3,122,L,2023,E,1,<5
CYPC,British Columbia,3,122,L,2023,E,2,<5
CYPC,British Columbia,3,122,L,2023,E,3,
CYPC,British Columbia,3,122,L,2023,E,4,
CYPC,British Columbia,3,122,L,2023,S,1,<5
CYPC,British Columbia,3,122,L,2023,S,2,<5
CYPC,British Columbia,3,122,L,2023,S,5,
CYPC,British Columbia,3,122,L,2023,S,6,
